-2.5302561540817746e+237   +  j * -1.3678097317394330e-234
-6.7815586741787578e-19   +  j * 9.7040813633944132e+207
5.3808552209039483e+18   +  j * -2.1646732125466694e+250
2.3052038560114271e-145   +  j * -1.5550452224704912e-72
2.9491603214705197e+41   +  j * 1.1871126822246813e-287
6.1862896966576022e+265   +  j * -4.7364632478516944e-308
-2.7892984916510251e-219   +  j * -1.0818990915688727e+270
1.8539568401586726e-120   +  j * -2.0592275650909989e-282
-3.8314484719910273e-274   +  j * 2.5822924232950394e-122
-3.9806761207289348e+81   +  j * -9.0231500648850654e+182
-1.5361759269506457e-34   +  j * 4.1781259881350862e-13
3.1093580544130164e-210   +  j * -3.3700887744685731e-118
3.3559175203007766e-123   +  j * 3.4088290952708381e-166
-7.0058439794519157e-148   +  j * -5.7747847865689062e+189
1.1302832577371995e+269   +  j * 3.1510068789880787e-44
3.3722527144585956e-102   +  j * 4.5151726046091914e+229
2.3409878546664265e+21   +  j * -7.9967470335852236e+237
1.5537441504198410e+307   +  j * -8.9578464951681841e+289
5.6040766686940755e+17   +  j * -3.9138522841569391e-266
8.1355961473786387e+83   +  j * 9.3178567060865777e+69
5.9237031075137494e+193   +  j * 3.6407143983416488e-284
-1.1951778348752706e-37   +  j * 6.0665391666623659e-258
-4.2155780877495940e+271   +  j * -1.2493698075674459e-161
-2.9379142235359131e-284   +  j * -7.7352016158067053e-32
1.1379120726980349e-242   +  j * -1.2515975390963214e+230
-7.6357155546504585e-06   +  j * 3.6319681433569111e+235
8.9220419984138180e+263   +  j * 3.8092774988104666e+148
-1.3779615771961369e-302   +  j * 3.7532074171178015e-265
5.0098015368911664e-177   +  j * -3.1975647741482946e+90
-1.9958408623585314e+169   +  j * -1.2711499101465192e+67
6.0311086015894842e-215   +  j * -1.6322680946406740e+193
-2.5205112398625189e+66   +  j * -2.9233534641293735e-239
-7.4435931608267696e-42   +  j * 6.9382311499656274e+141
3.2187372101877327e+27   +  j * -2.8293321549614288e-256
-6.5996882070879142e+192   +  j * -1.3090328201974564e+219
4.5158537179620920e-304   +  j * -1.0728476252349133e+297
-3.0829671428978238e-251   +  j * -1.7063329060243902e-108
2.1366806042467784e+278   +  j * 2.4795867356368878e+185
1.3984004470515326e+50   +  j * -8.9369086902393563e+46
-1.4661658055721561e-164   +  j * -2.5239086894392941e+255
1.3641842731649420e-140   +  j * -3.1530581537439983e+156
1.4240601434420625e+119   +  j * -1.5994696892186181e-268
2.1438613213306364e+117   +  j * -1.9617847720753852e-246
2.2141641700829615e+220   +  j * 1.6249448789572642e-105
1.5004954119816803e-294   +  j * 5.9284572647234692e-158
2.7343421526834691e-31   +  j * 1.2313102110513134e-168
-9.1225651336984495e-304   +  j * -1.4455835233147521e-89
-2.5107156699151012e+285   +  j * -1.4567624275782217e-273
-6.3277426493744971e+265   +  j * 4.4441147128831498e+62
-1.7851285241839667e-40   +  j * -4.3872779769416086e+123
-8.3964730262266401e+294   +  j * 3.6930827860431996e+142
-2.6238495512938882e+284   +  j * 2.0418464351443370e+285
-4.2476674917332820e-307   +  j * -1.7673653561396396e+70
-4.3241751078712050e+14   +  j * -3.1504562290629051e+263
-3.2529579889018460e-277   +  j * -1.2000736381410015e+166
-6.6151484103759547e+133   +  j * -2.3415876048654120e+197
1.4223181592073201e-159   +  j * 1.3842918473488002e-64
-6.4833917954865705e-65   +  j * -2.2783451284370914e-257
-3.5993896730882722e-233   +  j * 2.7107999308256958e-10
3.3734591076479379e-213   +  j * -3.8466697242935753e+67
-2.0737571379972403e+34   +  j * 8.3768063540466367e+117
1.7890376403415082e-97   +  j * 3.7118997144758418e-181
2.1914652914891160e+133   +  j * -4.0105485220058504e-296
-1.2382625631537976e+135   +  j * 2.1151936173463415e+66
1.9988732407616675e+56   +  j * -1.0435457517532686e+70
-4.8810011568992185e+160   +  j * 1.3552570292931823e+48
8.3770129377393189e-299   +  j * -1.0473858341912553e-69
2.3517855118151725e-190   +  j * 1.8934955229887896e-45
-8.1955380054854301e-41   +  j * 1.1142057277383188e+01
2.0826384134076318e+56   +  j * -8.5982462675609706e-85
9.4092739374355142e+210   +  j * -8.5986887018205616e-175
1.3353476516765058e+145   +  j * 2.1580927323256673e-205
-8.1263944173656097e-273   +  j * 4.2443105426841202e-286
-1.6125483490020087e+32   +  j * -3.8139962512675189e-172
3.4023946295211271e+72   +  j * -1.0473242693978482e-27
-5.9441191421007652e-269   +  j * -3.8544313754113003e-71
-7.8806092673080314e+221   +  j * 6.4300732240919786e-25
-2.3199887773196408e+75   +  j * -9.6539834182084779e+147
1.1432357051361871e+254   +  j * -7.7040996507427457e+88
2.8471006521496660e-297   +  j * -5.8958047705553686e-188
-2.5647096240840298e+245   +  j * 6.0838238757709954e+26
2.6240395492240716e-51   +  j * 2.0247377682696412e-67
5.3994387192623251e-220   +  j * -1.5862485610104788e-301
-1.2618892591898814e-210   +  j * 2.4321058649398223e-14
-1.0952038208094946e+262   +  j * -1.3070304995165838e+159
-3.0047598740015437e-238   +  j * 8.8291798111284156e+305
5.5976523191350460e+252   +  j * -3.3543264457168796e-124
-2.0299773835974035e+214   +  j * -1.3378994570067660e-65
-2.4038270744344819e+50   +  j * -9.0630719280915831e-217
-2.5149829656516871e-70   +  j * -4.2554414028114865e+285
3.5752554226998042e-215   +  j * 2.6275213367872651e+78
1.0740043593353560e+46   +  j * -8.9259436523528576e+179
1.3976721033755275e+246   +  j * -5.0855542285916128e+137
1.3732935506006102e-118   +  j * 8.2665335457920590e+55
2.7279633562410625e+224   +  j * 9.2377473238140026e+241
7.8371349256054325e-153   +  j * 2.7729479898568337e-27
7.5154728105673212e+224   +  j * -2.7528288284975907e-129
9.5122825730882699e+112   +  j * 5.5906815534181000e+266
-7.6101878781242954e-23   +  j * -2.1405285024021145e-119
-2.2945933026150280e+66   +  j * 7.5643087484043695e-45
-4.1069889585294270e-302   +  j * -4.1885721347493454e+04
1.8481429970987160e+244   +  j * 3.2704110724747548e+16
1.6736831887801464e-35   +  j * 5.5926019512665815e-193
9.6106566844488464e+137   +  j * -1.9157754134476118e-268
1.5561802360063603e-139   +  j * -5.9845049645682611e-120
-9.3733130169307729e+156   +  j * 1.6773935947803352e-54
-3.1620162861893732e+267   +  j * -1.4348986702458650e+100
1.8484650789551541e-156   +  j * 1.9868739766008470e-53
-2.1831252855382334e+79   +  j * 5.8389054710878351e+65
2.4541486360711123e-64   +  j * -1.8877504994706047e+91
4.7807132955777980e+250   +  j * -6.7227086494350321e+260
-6.6203283492267208e+224   +  j * 9.8301047882823275e-03
1.2191574313607464e-187   +  j * -3.4844493302950576e-97
-1.2824547068998683e-68   +  j * -3.2120455305903031e-183
-2.7947429318477948e+171   +  j * -1.4462807123549049e+74
3.0248037240739764e+247   +  j * -8.0520255648191433e+03
-2.6035888872816833e-284   +  j * -1.7707145587699858e-177
1.0078444548098290e+19   +  j * -2.0288158884882601e-61
-1.4133549794317226e+31   +  j * -1.1751430001364105e-109
-3.6405247915578399e+157   +  j * 1.4099479585944924e-138
5.1463227914214430e-129   +  j * -9.8808758488141625e-178
2.0309202721487153e-219   +  j * -3.8636020782978983e-35
-1.5502503767510299e+64   +  j * 6.0573737636204433e-253
-1.6990099997289278e+118   +  j * 1.8877817017564052e-75
-1.4000771557676658e+110   +  j * 6.8333105037461175e+262
-7.9365310527624046e+233   +  j * -4.8670852661311016e-210
-8.5403058940055836e-88   +  j * -3.6440459129162993e-275
9.3191557498499801e+201   +  j * 1.1485340676282859e+253
-8.8423592043468678e+257   +  j * 1.4726012152383013e+58
5.8966258825459108e+213   +  j * 8.9407716340716794e-240
-3.3471074605347725e-22   +  j * -9.2923135821364724e-85
4.4728279425561956e-272   +  j * -6.8896610477502107e+146
-4.9860782057150222e-08   +  j * 6.8701384430558482e+196
-2.0201893907323127e-258   +  j * 9.6156244826376513e+237
-1.6013942405169165e+173   +  j * -2.3968946850365399e+167
-2.6046859255571009e-61   +  j * 4.2127254081841722e-81
-2.0077622670234377e-165   +  j * 1.2110290749386075e+129
3.9460127247800215e-65   +  j * -3.0325872073950629e-07
-9.4614706045416504e+112   +  j * 1.6662596951749710e-158
-1.5440672788230599e+220   +  j * -2.0029379445612733e-276
2.3189492977693381e-58   +  j * 4.0954897876673809e+173
-3.0237754203294893e+150   +  j * 3.4917215269599970e-297
1.0894471648343303e-167   +  j * 4.0030892419487218e-29
-2.6281041926200676e+282   +  j * 2.9998729875742030e+79
2.2468667525075515e-90   +  j * 5.4859742891131458e+95
-1.9391274505370521e-88   +  j * -4.2632409205977541e+288
-1.4749625393576824e+26   +  j * 5.8761633966715825e-74
-2.8816115908999236e-60   +  j * 1.2147140445818648e-256
-1.0602040508015454e-253   +  j * -8.0977118943424618e-255
3.4202553734055851e-298   +  j * -4.4950447115669264e+196
1.2463573067310827e-104   +  j * -8.9618944358504286e-54
-1.3466371558283623e-42   +  j * -1.3221762998099210e+84
1.1519301167881262e-45   +  j * 1.1643970143319707e-104
-7.7711646246255515e-45   +  j * 3.2153856111516683e-66
1.0331754606737606e-172   +  j * -3.3703885581287836e-288
1.2724352043334808e+221   +  j * 1.1524669587851253e-89
-2.3245376984313613e+58   +  j * 5.7199953178251895e-73
-3.9298998984270385e-22   +  j * 1.6400281487532168e-26
4.0567329767865069e-52   +  j * 2.7173515603182371e-69
-2.0301159320302598e+155   +  j * 2.0831194655964328e+307
-6.2965657426947292e+161   +  j * -1.4240757666174774e-55
-2.5078415172056284e-231   +  j * 1.1219310414424218e+18
9.5011291534326177e+188   +  j * -1.3306906866733007e+185
-2.7671652136118233e+239   +  j * 1.6761564604439475e-99
1.5876122172973805e+180   +  j * 1.4330834446993970e+234
5.7796850440306274e-170   +  j * 1.4470532564394018e+175
9.4315413555758792e-244   +  j * 1.1265613459396296e+92
8.5526716501190430e+96   +  j * 1.7082648248881871e+41
-2.3213800452486327e-273   +  j * -2.6187931491472025e+87
-3.6850636707237330e+183   +  j * 1.5991598903266115e-191
5.7486916767635024e-257   +  j * -2.6418069972443607e+115
5.5073566856893544e+281   +  j * 1.5942692224052950e-41
4.6525976705190634e-75   +  j * 4.1173436965215101e+22
2.1215581068245231e+02   +  j * -5.6837212125959949e-259
3.9832268834903806e-78   +  j * -3.7314777767516560e+289
-2.0483802448309857e-275   +  j * 2.0943322212931429e-29
2.7683926401669850e+305   +  j * 1.0387542258007581e-66
3.9566303670196805e+220   +  j * -1.1997299735360676e+60
-3.7297596821551715e-84   +  j * 9.0546316698037519e-236
1.6075300789180841e+212   +  j * 7.4171116927901887e+231
1.0257530616584993e-226   +  j * -1.2130014276543087e+177
1.6561647387919350e-54   +  j * 1.5533676889848929e-113
-9.5726259897510228e+84   +  j * -1.3882294993389412e+51
2.7758244879533879e-159   +  j * 4.7172485556994295e+172
-6.1232592820466059e-263   +  j * -5.3480030452732106e+136
1.1803535379915638e-144   +  j * 1.9232324855972440e+289
-7.3488729156221907e+178   +  j * -1.0051699238191098e+179
2.9486567287280398e-308   +  j * -2.8870036608253105e+74
-5.0443935442632235e-247   +  j * -3.5441467059229144e+40
-1.2229315102919376e-253   +  j * 1.8437580904077279e+231
-6.9663854175597552e-146   +  j * -5.2841959269716705e+231
1.7938559609660974e+76   +  j * 3.4292325299427933e-243
-6.3958220780945568e+187   +  j * 4.2194830961487450e-176
-1.1566209594362265e-04   +  j * -3.2596422825773361e+116
-6.3582948788369522e+220   +  j * 1.4592169148959994e+45
-3.7669874102301772e-246   +  j * -6.9920686285539343e+24
3.0080186055944044e-33   +  j * -4.7349524265370243e-90
-7.9055179599208654e+263   +  j * 2.5382309662345254e-230
8.2193138295844503e+133   +  j * -1.1260900426189152e-136
1.6907179864799330e-302   +  j * 5.6412771747281589e-14
-7.1996583210719253e+42   +  j * -6.1014634653241392e+144
-1.5939267919053297e-111   +  j * -6.8846191397745069e+255
-1.5486651738095640e+126   +  j * -4.7786562787846343e+196
2.5224139717481513e+57   +  j * -1.3739981545916288e-80
4.9681824671880822e-267   +  j * 5.6460273947670584e-154
1.2311846678262750e-301   +  j * -2.2466650820858225e-222
5.1909833033940554e+64   +  j * 3.5065537639738128e+115
6.6852932742840501e-100   +  j * -1.0799147196288730e+92
-7.1059411943994549e+292   +  j * -2.0922370537172892e+28
2.6936171868259483e+65   +  j * 3.3448176894455108e-32
2.3259671570059890e-285   +  j * 4.4399206587889849e-284
-5.1547233174765373e-278   +  j * 1.3027461603398585e-250
-2.5387350629035989e+222   +  j * 2.7090452502017457e-121
1.4954166790331571e+144   +  j * -9.8469770896330540e+190
-1.0095202001796705e-184   +  j * -1.5924352096805639e+106
-1.6470708989506780e-26   +  j * 7.9243774658409639e+12
-1.8149305769150109e+247   +  j * -1.0656962195371976e-83
2.7331050159686779e+18   +  j * 1.7707271273558600e+135
-2.7021834458999506e-204   +  j * 5.6074861426329231e-62
2.8542670181191520e+111   +  j * 1.3847205946545147e-291
-1.3807545215112382e-01   +  j * -1.9462125363337693e+103
1.2697854720025376e-206   +  j * -3.1293509112537532e-139
-1.7082893361656359e-06   +  j * -1.4955151073613564e+288
5.7475744998580348e+94   +  j * -4.6064570715302936e+70
2.5853655888365756e+171   +  j * -2.3390032577753732e-249
4.5430785089270152e+07   +  j * -3.4319719120150668e-99
-2.6555689078074578e+151   +  j * 1.3749245635585120e+120
-1.4959815280413322e-33   +  j * 5.0256812235359786e-231
2.2508167892417174e+201   +  j * -3.7214610144165798e+147
1.6794221306039224e-302   +  j * 2.1724371716065512e-155
-3.5826622498320739e-206   +  j * -9.9558075963396224e+218
-1.0954920178423303e+150   +  j * 1.7811751113798162e-113
3.4362449364983761e-203   +  j * -1.5845652406335397e-82
2.0944198581576798e+82   +  j * -2.1702825627729183e-237
-7.5608926639144067e-251   +  j * -3.2130951921383938e-197
-3.4867403001589892e+89   +  j * 2.1670535377031273e+29
-9.7078394027658315e-05   +  j * 2.7270760617040119e-37
3.8663274414011961e-274   +  j * -1.0883654039022975e-10
1.5152199158483105e-28   +  j * 1.3143762297756493e-83
2.6687389035046179e-298   +  j * -1.0932673438422072e-67
-7.0057402655943411e+94   +  j * 3.6286863079184350e-245
1.3345316235746776e+205   +  j * 7.5198335576522057e-233
-5.6805913516518820e+93   +  j * -1.1406401764276919e-289
2.9675938001389234e+94   +  j * -5.9485719226786072e-136
7.8578773438108766e+213   +  j * -5.4920067583131555e+304
1.0803658006034600e+202   +  j * 9.8420621864131678e+239
-1.1772180292937540e+01   +  j * 1.8319624711220836e-116
4.0343576392028727e+168   +  j * -8.8782447797569598e+133
5.7138657718822858e-53   +  j * 1.6975064687237454e-102
1.3124633640631856e-287   +  j * 1.7470281884065617e-61
1.8861082960636091e+173   +  j * -2.3074872712575666e+128
3.4131565536587421e+162   +  j * -1.6539521060242608e+76
-1.9448357996368682e+163   +  j * -6.7325938808336293e-258
1.0110253358754518e+277   +  j * 1.0394322375999813e-148
-1.9817132839164868e+80   +  j * -7.8656774845235287e+50
-1.3345625753613115e+191   +  j * -4.1797326606903568e+268
-1.1495894839842754e+207   +  j * 4.5236608714848892e+261
-1.2484593387744950e-255   +  j * -4.7389701344855692e-14
-1.7028554779733633e-74   +  j * -4.4055172039801576e-173
-9.9813282583796288e-150   +  j * 1.6022866784215445e-240
-3.5456804307319831e+214   +  j * -6.0140849167993832e-280
1.5970192444468069e-235   +  j * -3.7747354516389528e-252
2.5764103305399315e+188   +  j * 8.0066222786068663e+91
-1.5086852354970605e-283   +  j * -4.0464488389758383e-73
5.7746806251136229e+260   +  j * 2.5663666780846981e-165
-2.5013889408256066e+40   +  j * -1.5812062041716281e+27
1.2796368976260705e-137   +  j * -2.1920575507367023e+117
2.9385890118496113e-170   +  j * -4.5657174717516740e-220
-9.4154719080466275e+163   +  j * -4.4018070302278207e-183
-1.4021931302993906e-99   +  j * -6.5195971315518267e-293
-5.0824070006189949e+172   +  j * -5.2593978248477647e+260
-7.5749179343729338e+163   +  j * -9.8773896044191123e-281
-7.7686526263992089e-308   +  j * -1.8556932268596915e+185
4.9797584002950184e-305   +  j * 1.1631570745919891e-32
2.1655991794641626e+136   +  j * 3.4833878230804423e+147
-6.5888953983472106e-223   +  j * 1.5460323039951394e+85
3.1956327586079006e-17   +  j * -3.4809428609727881e+255
-2.4162886496302805e+246   +  j * 8.8985647296093630e-286
1.4703812716741751e-48   +  j * -8.1518079106293658e+210
-3.5807462723478944e+171   +  j * 7.3235406024430889e+12
1.5660548263689048e+212   +  j * -4.5702547827256699e+93
-3.3891581702465669e+139   +  j * 8.1577636334044218e-219
-2.7223896134658463e-306   +  j * 2.1310796514946740e-180
3.3897248939243149e-308   +  j * -2.2594482711267627e-180
1.8938343603100332e-269   +  j * -1.2088722358693094e+93
4.3705934560479808e+92   +  j * -1.2612852140459888e+107
-2.6448338078181859e+139   +  j * -6.6737521792957445e-216
2.2025394715202042e+142   +  j * -2.4625333061004072e-63
3.1302229001907342e-131   +  j * -5.5623031166244505e+69
4.7359382912767213e+141   +  j * 1.8339850902555149e+104
-1.7326070042956297e+255   +  j * -2.8694067645276781e-99
-1.4983437752776971e+142   +  j * 1.0510866895065395e-152
1.3607106313255648e-37   +  j * -2.0719597545507627e+277
3.8149711790543409e-165   +  j * -2.9305036887031231e-215
-3.2767250863573891e+80   +  j * -1.6994093919527860e-105
-2.2678149206188138e-296   +  j * 2.7027386378062693e-71
-1.1745978110453231e-57   +  j * 1.3007895950422319e-181
2.2258907930767481e-260   +  j * 5.0049447223790023e+256
-6.0277959019686679e-106   +  j * 1.6728624804028110e+156
7.4692004966366156e-289   +  j * 9.5659311049294219e-213
5.0681120772455522e-192   +  j * 3.3576095684750172e-12
-1.2500512292376694e+111   +  j * 2.8659992370515373e-260
-9.6073643833989507e-143   +  j * 7.9615142893375368e-265
-6.8086777208767340e-160   +  j * 3.1422550580130413e+301
3.3989297936652738e+00   +  j * -1.0326449424182690e+79
1.6050898893521220e+78   +  j * 3.8272934879488129e+240
2.3013683748656743e+44   +  j * 1.2613201981196301e-31
1.7847847253576877e-300   +  j * -1.3197664493423806e-23
-3.3606660240720782e+236   +  j * -1.9879132495886998e+260
2.7320809047264221e-267   +  j * 2.8599781070233627e-98
4.8387038238059735e-133   +  j * 4.2870277208831897e+117
8.0816549064279135e-194   +  j * 1.4930874210242764e-105
-1.1361281399574784e+280   +  j * 4.6392348422212816e-306
5.4503239267859274e-125   +  j * -2.2884846776740647e-127
6.4416916669249172e+306   +  j * 3.8989270221876233e+255
-4.0773988856295631e-112   +  j * 4.3606358323368550e+114
-1.0810406148075103e+206   +  j * -9.5835305737638148e+177
-1.8480579735347614e-07   +  j * -1.3398379019139059e-58
-6.6915070608815375e+103   +  j * 8.7163464015798056e+00
-5.8865957591633754e-102   +  j * -4.4495764086333687e-241
-2.3765472207795312e-237   +  j * 5.0409894508620545e-101
2.9890429140912695e-255   +  j * -4.8736068232564005e+05
1.6992206499691888e+288   +  j * -1.3474264202914193e+137
5.9704293828680582e-182   +  j * -4.7654208398249718e+246
-1.6404447071937024e+44   +  j * -1.1924035391520273e-136
-8.4968512448711738e-145   +  j * 3.8852397302865725e+119
9.6249892600122805e-272   +  j * -2.2033772870113469e-225
-1.3159497277907740e-267   +  j * 1.2619970435494113e-22
4.1694818853608237e-308   +  j * 3.0847057541151301e+216
1.1239550000400768e-27   +  j * 1.8703173630852243e-121
-1.3220137729145578e+129   +  j * -6.7600109419149199e-172
-6.1908855530060920e-264   +  j * -1.2773669114414037e+244
2.9923243203170281e-278   +  j * 8.3730530655333498e-132
-8.3791415492990599e-263   +  j * -3.7068873354761736e-277
4.0155072663247863e+41   +  j * -2.9285175295500152e+76
1.0619887276689824e-78   +  j * 9.2730836111923305e-131
8.7086424176361321e-41   +  j * 1.1062687156442717e-158
3.5653631866482078e+296   +  j * 9.6749847140023739e+143
-1.6672318126755188e-133   +  j * -3.8273098766550719e+34
5.8507713641400464e-89   +  j * 1.7528786834012048e-40
-9.5782420947163472e+49   +  j * 1.2786639947749317e-131
-7.9445428629744245e-192   +  j * -1.1537514861370650e+16
1.1393459673308882e+247   +  j * -1.9785550555947282e+110
-7.1138847988067469e+240   +  j * -1.1865562841351647e-119
2.0661732344504012e-285   +  j * 5.7755153868334463e+79
-8.1180089708475717e-123   +  j * 1.0626545608566250e+204
-3.7566933649822806e-55   +  j * 2.1577041959288619e+229
-4.8617275928492457e+129   +  j * -4.8608808509806067e-133
5.6530461173897943e-87   +  j * 7.1571018179308261e+224
-1.9268885909016353e+57   +  j * -3.1662495335275185e-47
-1.2254304546301654e-290   +  j * 1.4100181531656880e-227
6.3096201561422920e-307   +  j * -2.6033429924343312e-225
-4.0683522692854370e+149   +  j * 1.3211227371378892e-294
-3.4188351166021988e-87   +  j * 1.2879559795911886e-69
3.4990697296821249e-214   +  j * 5.8233562322914736e-83
-6.8274828184866156e-218   +  j * 1.5164037217843489e-199
-1.5305704133738365e-275   +  j * 2.4897408813968827e+253
3.7491258545814349e+215   +  j * -5.1115027042417958e+305
1.6842179717724990e+233   +  j * 1.3342406062392292e-16
3.2325196431952411e+212   +  j * 1.1222113794747173e+27
-1.3326448297033182e+146   +  j * 6.3368334880176659e-305
-3.1054415051455923e+112   +  j * 1.9283239134020885e+162
1.7685310768173967e-102   +  j * -1.0194461865233545e+77
-1.0931610498618319e-197   +  j * -1.4761654531504101e+204
2.0425864260354255e-240   +  j * -1.1085315230293416e+133
-3.2108350826001900e-160   +  j * -3.1041066063696799e-79
-2.4119894612415928e+02   +  j * 2.1740293467542677e+171
-1.1949747007539850e+210   +  j * -3.0038774523201734e+168
4.6644463810034875e-24   +  j * 1.4705147098039794e+189
-1.3783712827295721e+128   +  j * -9.2365873315150582e+18
-1.0992771510918423e+260   +  j * -5.3028950352793470e+305
-7.0663784173554797e+149   +  j * -5.9072095916968148e-263
-2.8598092285755727e+125   +  j * -9.2721366576019671e-261
-7.9128071199200791e-35   +  j * 2.4527667348267380e-135
1.4707085354825774e+100   +  j * -6.3581922335174731e-195
-5.1693917334972999e-190   +  j * 7.8907245831542481e+06
-2.1236333851622510e-273   +  j * 9.9862705019743631e-128
-7.6798305864274825e+132   +  j * -2.9285874410372794e+53
-3.9106494275682154e-22   +  j * -8.5875237131754232e-158
-9.3137238242143635e-144   +  j * -3.5774303988898071e-235
3.2846368576826696e-25   +  j * -5.7776969345418821e-26
-1.4753934006119983e-247   +  j * -9.1308668481741891e-15
8.1386221621552553e-225   +  j * 7.8460133548691224e-109
-7.4318702036366216e-174   +  j * -3.5773186692404132e-87
9.3520994696488787e+283   +  j * 1.2623302422708832e-307
-1.0814007518701984e-271   +  j * -7.1933990615904925e-22
-5.0051166779946878e-238   +  j * -6.5302215027776625e+276
2.3347374517773189e+106   +  j * -9.4133125811471348e+236
-1.9511130627571501e+02   +  j * -5.6715098571110960e+106
3.7782939105336801e+168   +  j * 1.4652385115526942e-61
8.3720767234106353e-206   +  j * -2.8630388543935129e-187
-2.0281902611870002e-197   +  j * -3.4301850229616631e-61
-9.9040727253682382e+262   +  j * -3.4090871358427545e-268
-2.5287314645657752e-294   +  j * 6.9179930985121069e+95
1.0876351448517741e+127   +  j * 4.3864715341611135e+148
-3.0231148377866074e+155   +  j * 4.2278987646943092e+05
-3.9800403437599896e+220   +  j * -2.1373168830969156e-305
-3.3793879631213459e-04   +  j * 3.1363226911290237e-166
4.7999405076476048e+45   +  j * -1.0105552724011375e-65
2.9417479054077872e-68   +  j * -4.0645910310514752e+195
-4.2176093756223103e+220   +  j * -3.6589282385379107e-65
9.5571569088384679e+197   +  j * 4.4649883448518738e+195
-2.4054423899163604e-151   +  j * 8.9196805872207049e-10
-8.1057573157192296e-70   +  j * 2.2192877707229920e-202
-3.2763475255742701e-232   +  j * 7.0324865535637176e-116
3.2917173396856897e+73   +  j * 9.2618729311956640e-60
1.1053673885313797e-92   +  j * 3.1533719809144538e+129
-1.5333764588165787e-294   +  j * 2.5932880854976999e+88
1.9680863661378429e-300   +  j * -2.0453675790278408e+269
9.7129050837694283e-219   +  j * -2.4650305162051179e-157
2.0133523287277602e-22   +  j * 2.2964577402929997e-219
-7.2693777392536731e-14   +  j * 1.2487598965326538e-290
2.7710992540635912e-65   +  j * 6.0505430863557210e+91
-3.5191622785907215e-295   +  j * -1.6880694563353454e-306
1.8019243586084516e-273   +  j * 5.9118607451661344e-192
-7.3261414931758073e+27   +  j * 9.3052448058464035e-242
-5.9280133588653123e+119   +  j * -1.5862768327940579e+243
-3.8008054161295544e+18   +  j * 1.8869000915206939e+181
-3.2912266548487136e-169   +  j * 1.9649112030001147e+305
3.3212566612202904e+273   +  j * -1.6430849593731249e-95
-8.3519067080823510e+186   +  j * 1.3375816538514555e+97
8.6149089908548783e+240   +  j * -1.6218782131552192e+100
1.0011070048559774e-288   +  j * 3.2638337000289864e+249
1.4154125900177529e-269   +  j * -9.6294035132545582e-203
2.7557425203861758e+125   +  j * 4.8507452706912199e-204
-3.0460633994929533e-167   +  j * 7.4833418208908085e+221
7.8350802593018508e+225   +  j * -4.7782655401287172e+97
2.9126210981685901e+08   +  j * 9.5776640386347671e-215
4.5953260185646310e+63   +  j * -3.1643805031051162e+76
1.0520565065234553e+290   +  j * 8.7592817961486296e+60
7.0330736923450954e+143   +  j * -1.4214496575161788e+274
-1.0370355811759300e-204   +  j * 2.7555451202030124e-65
-4.8437815661833490e-129   +  j * -2.6572272979390463e+71
4.6629415663471119e+241   +  j * 2.8184569832508622e-176
-2.8684891275318180e+160   +  j * -1.1358151610179576e-166
